EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-346.983,-9.408,-349.075,-1.833,2.781,-64.144,-3.851,0.800,-0.097,0.982,-0.125,0.000,2.197,0.488,60.000,8010.000,1.000
-348.800,-7.957,-350.911,3.884,1.866,-66.319,-4.712,0.004,-0.097,0.982,-0.120,0.031,2.197,0.549,60.000,8011.000,1.000
-349.956,-5.894,-352.094,8.788,1.572,-66.734,-4.888,-0.186,-0.098,0.984,-0.124,0.031,2.228,0.519,60.000,8012.000,1.000
-350.714,-3.748,-352.875,11.582,1.684,-67.738,-4.663,-0.023,-0.097,0.985,-0.122,0.000,2.197,0.580,60.000,8013.000,1.000
-351.508,-1.699,-353.667,11.829,1.814,-71.735,-4.480,0.097,-0.097,0.984,-0.121,0.061,2.319,0.580,60.000,8014.000,1.000
-352.476,0.525,-354.598,10.113,1.841,-78.964,-4.467,0.069,-0.097,0.984,-0.121,0.092,2.319,0.580,60.000,8015.000,1.000
-353.307,3.359,-355.363,7.611,2.054,-84.379,-4.307,0.204,-0.097,0.985,-0.122,0.153,2.258,0.549,60.000,8016.000,1.000
-353.743,6.934,-355.729,5.501,2.674,-83.348,-3.752,0.734,-0.096,0.987,-0.123,0.153,2.258,0.519,60.000,8017.000,1.000
-353.894,10.710,-355.833,4.389,3.584,-77.457,-2.923,1.531,-0.096,0.985,-0.125,0.214,2.258,0.641,60.000,8018.000,1.000
-354.088,13.595,-356.016,4.061,4.468,-71.680,-2.145,2.270,-0.096,0.985,-0.122,0.244,2.289,0.580,60.000,8019.000,1.000
-354.657,14.587,-356.582,3.838,4.993,-70.814,-1.731,2.630,-0.095,0.982,-0.120,0.153,2.350,0.610,60.000,8020.000,1.000
-355.617,13.487,-357.517,3.139,5.115,-73.461,-1.694,2.601,-0.095,0.979,-0.122,0.122,2.319,0.610,60.000,8021.000,1.000
-356.757,11.178,-358.628,1.756,4.985,-75.371,-1.845,2.381,-0.095,0.978,-0.123,0.122,2.380,0.549,60.000,8022.000,1.000
-357.857,9.006,-359.747,-0.365,4.772,-75.158,-2.000,2.158,-0.094,0.979,-0.121,0.183,2.350,0.580,60.000,8023.000,1.000
-358.801,7.932,-360.793,-3.079,4.583,-73.295,-2.073,2.023,-0.094,0.981,-0.124,0.275,2.502,0.671,60.000,8024.000,1.000
-359.634,8.179,-361.784,-5.612,4.428,-71.701,-2.127,1.957,-0.093,0.983,-0.123,0.275,2.502,0.702,60.000,8025.000,1.000
-360.350,9.303,-362.648,-6.797,4.397,-69.930,-2.142,2.012,-0.092,0.983,-0.122,0.305,2.533,0.763,60.000,8026.000,1.000
-360.982,10.611,-363.356,-5.841,4.534,-67.293,-2.091,2.189,-0.091,0.984,-0.122,0.458,2.533,0.793,60.000,8027.000,1.000
-361.690,11.503,-364.038,-2.872,4.732,-65.612,-2.054,2.346,-0.093,0.985,-0.125,0.336,2.594,0.824,60.000,8028.000,1.000
-362.658,11.620,-364.887,1.226,4.813,-66.478,-2.149,2.313,-0.098,0.985,-0.124,0.305,2.563,0.824,60.000,8029.000,1.000
-363.964,10.872,-366.045,5.302,4.626,-70.857,-2.457,1.979,-0.099,0.985,-0.123,0.275,2.625,0.702,60.000,8030.000,1.000
-365.377,9.301,-367.350,8.204,4.286,-75.996,-2.817,1.510,-0.099,0.983,-0.125,0.397,2.563,0.580,60.000,8031.000,1.000
-366.522,7.230,-368.469,9.225,4.076,-78.605,-2.952,1.223,-0.102,0.982,-0.124,0.397,2.502,0.519,60.000,8032.000,1.000
-367.132,5.333,-369.126,8.447,4.257,-78.700,-2.666,1.397,-0.099,0.984,-0.125,0.397,2.441,0.366,60.000,8033.000,1.000
-367.215,4.061,-369.293,6.378,4.884,-77.432,-1.978,2.088,-0.101,0.985,-0.127,0.397,2.380,0.305,60.000,8034.000,1.000
-367.112,3.179,-369.280,3.418,5.694,-76.909,-1.180,3.003,-0.100,0.986,-0.126,0.427,2.289,0.183,60.000,8035.000,1.000
-367.150,2.187,-369.389,-0.121,6.419,-76.591,-0.519,3.807,-0.098,0.985,-0.123,0.458,2.167,0.336,60.000,8036.000,1.000
-367.556,1.027,-369.835,-3.741,6.867,-75.087,-0.157,4.248,-0.096,0.987,-0.125,0.397,2.106,0.244,60.000,8037.000,1.000
-368.426,-0.010,-370.716,-6.961,6.931,-72.677,-0.180,4.215,-0.096,0.986,-0.127,0.336,2.136,0.244,60.000,8038.000,1.000
-369.654,-0.710,-371.935,-9.646,6.666,-69.021,-0.507,3.819,-0.095,0.987,-0.125,0.305,2.136,0.244,60.000,8039.000,1.000
-371.107,-0.999,-373.341,-11.845,6.162,-65.176,-1.023,3.225,-0.094,0.987,-0.126,0.275,2.045,0.397,60.000,8040.000,1.000
-372.630,-0.946,-374.756,-13.476,5.567,-62.156,-1.589,2.618,-0.095,0.987,-0.126,0.275,2.106,0.427,60.000,8041.000,1.000
-374.114,-0.771,-376.085,-14.216,4.991,-61.437,-2.139,2.092,-0.095,0.989,-0.125,0.275,2.106,0.580,60.000,8042.000,1.000
-375.495,-0.762,-377.317,-13.840,4.481,-64.507,-2.647,1.648,-0.096,0.989,-0.126,0.244,2.075,0.641,60.000,8043.000,1.000
-376.709,-1.070,-378.442,-12.535,4.075,-69.353,-3.046,1.286,-0.096,0.986,-0.127,0.244,2.106,0.580,60.000,8044.000,1.000
-377.778,-1.587,-379.510,-10.841,3.755,-73.677,-3.337,0.959,-0.095,0.987,-0.125,0.153,2.045,0.732,60.000,8045.000,1.000
-378.710,-2.250,-380.516,-9.623,3.561,-75.560,-3.496,0.699,-0.095,0.989,-0.125,0.214,2.136,0.793,60.000,8046.000,1.000
-379.507,-3.087,-381.415,-9.725,3.549,-75.369,-3.496,0.583,-0.097,0.987,-0.124,0.183,2.075,0.610,60.000,8047.000,1.000
-380.130,-3.887,-382.108,-11.327,3.773,-75.872,-3.283,0.716,-0.097,0.989,-0.123,0.214,2.014,0.610,60.000,8048.000,1.000
-380.505,-4.163,-382.467,-13.738,4.290,-78.245,-2.782,1.192,-0.095,0.987,-0.126,0.092,1.953,0.641,60.000,8049.000,1.000
-380.730,-3.624,-382.588,-15.770,4.971,-83.067,-2.103,1.887,-0.094,0.986,-0.124,0.092,1.923,0.549,60.000,8050.000,1.000
-381.020,-2.642,-382.742,-16.435,5.566,-88.442,-1.496,2.533,-0.095,0.988,-0.123,0.183,1.892,0.519,60.000,8051.000,1.000
-381.702,-2.045,-383.339,-15.472,5.712,-92.333,-1.336,2.749,-0.095,0.988,-0.123,0.000,1.770,0.488,60.000,8052.000,1.000
-383.022,-2.455,-384.691,-13.311,5.144,-95.301,-1.887,2.255,-0.096,0.987,-0.122,-0.031,1.831,0.397,60.000,8053.000,1.000
-384.838,-3.687,-386.661,-10.582,4.021,-97.490,-2.984,1.189,-0.095,0.986,-0.125,-0.031,1.892,0.305,60.000,8054.000,1.000
-386.737,-4.792,-388.785,-7.800,2.783,-99.305,-4.188,-0.033,-0.094,0.983,-0.124,0.031,1.801,0.275,60.000,8055.000,1.000
-388.307,-4.908,-390.566,-5.512,1.875,-99.528,-5.068,-0.976,-0.093,0.981,-0.123,0.092,1.862,0.214,60.000,8056.000,1.000
-389.446,-3.973,-391.835,-4.231,1.418,-97.425,-5.521,-1.498,-0.093,0.983,-0.125,0.183,1.923,0.092,60.000,8057.000,1.000
-390.313,-2.652,-392.735,-4.081,1.259,-94.915,-5.705,-1.726,-0.092,0.982,-0.125,0.244,1.831,0.153,60.000,8058.000,1.000
-391.055,-1.728,-393.441,-4.641,1.256,-93.153,-5.761,-1.793,-0.094,0.981,-0.125,0.275,1.923,0.061,60.000,8059.000,1.000
-391.799,-1.578,-394.104,-5.278,1.276,-93.077,-5.795,-1.816,-0.096,0.981,-0.126,0.275,1.923,-0.061,60.000,8060.000,1.000
-392.562,-2.265,-394.744,-5.752,1.280,-93.413,-5.788,-1.786,-0.094,0.982,-0.127,0.427,2.014,-0.153,60.000,8061.000,1.000
-393.329,-3.685,-395.356,-6.228,1.270,-92.778,-5.712,-1.676,-0.092,0.983,-0.128,0.305,1.984,-0.153,60.000,8062.000,1.000
-394.099,-5.489,-395.975,-6.853,1.265,-91.691,-5.585,-1.510,-0.092,0.984,-0.124,0.214,1.923,-0.214,60.000,8063.000,1.000
-394.849,-7.194,-396.613,-7.645,1.317,-89.096,-5.421,-1.310,-0.094,0.985,-0.123,0.244,1.862,-0.214,60.000,8064.000,1.000
-395.701,-8.528,-397.398,-8.601,1.316,-84.986,-5.385,-1.239,-0.094,0.984,-0.124,0.183,1.953,-0.214,60.000,8065.000,1.000
-396.786,-9.643,-398.448,-9.700,1.106,-80.432,-5.644,-1.456,-0.094,0.986,-0.123,0.153,2.045,-0.183,60.000,8066.000,1.000
-398.138,-10.832,-399.787,-10.710,0.617,-77.586,-6.248,-2.009,-0.095,0.984,-0.124,0.244,2.014,-0.214,60.000,8067.000,1.000
-399.656,-12.366,-401.303,-11.347,-0.083,-78.349,-7.064,-2.797,-0.094,0.985,-0.122,0.122,2.075,-0.153,60.000,8068.000,1.000
-401.122,-14.594,-402.767,-11.751,-0.782,-80.523,-7.809,-3.584,-0.094,0.984,-0.124,0.000,2.075,-0.122,60.000,8069.000,1.000
-402.441,-17.743,-404.075,-12.317,-1.372,-82.055,-8.343,-4.238,-0.098,0.984,-0.123,0.092,2.045,-0.183,60.000,8070.000,1.000
-403.659,-21.614,-405.284,-13.161,-1.871,-82.478,-8.719,-4.759,-0.094,0.985,-0.121,0.153,2.075,-0.153,60.000,8071.000,1.000
-404.953,-25.576,-406.589,-14.061,-2.437,-83.580,-9.158,-5.305,-0.094,0.986,-0.124,0.183,2.045,-0.183,60.000,8072.000,1.000
-406.403,-28.861,-408.078,-14.782,-3.152,-88.095,-9.795,-5.978,-0.097,0.984,-0.122,0.214,1.984,-0.153,60.000,8073.000,1.000
-407.726,-30.828,-409.470,-15.165,-3.765,-94.749,-10.402,-6.557,-0.099,0.984,-0.125,0.183,2.014,-0.122,60.000,8074.000,1.000
-408.567,-31.113,-410.420,-15.077,-3.956,-100.868,-10.660,-6.765,-0.099,0.986,-0.127,0.183,2.045,-0.275,60.000,8075.000,1.000
-408.812,-29.739,-410.797,-14.470,-3.601,-103.401,-10.421,-6.518,-0.098,0.985,-0.125,0.275,1.953,-0.244,60.000,8076.000,1.000
-408.750,-27.026,-410.827,-13.241,-2.923,-101.598,-9.867,-6.039,-0.099,0.984,-0.124,0.275,1.953,-0.153,60.000,8077.000,1.000
-408.859,-23.638,-410.941,-11.301,-2.353,-99.156,-9.384,-5.695,-0.099,0.982,-0.123,0.366,1.953,-0.305,60.000,8078.000,1.000
-409.443,-20.643,-411.441,-8.946,-2.194,-100.143,-9.262,-5.698,-0.097,0.984,-0.118,0.397,1.923,-0.397,60.000,8079.000,1.000
-410.491,-19.008,-412.348,-6.876,-2.460,-106.821,-9.522,-6.011,-0.096,0.985,-0.122,0.458,1.923,-0.244,60.000,8080.000,1.000
-411.567,-18.941,-413.261,-5.774,-2.738,-114.964,-9.770,-6.238,-0.095,0.984,-0.124,0.549,1.923,-0.244,60.000,8081.000,1.000
-412.241,-19.765,-413.792,-5.826,-2.626,-117.911,-9.621,-6.043,-0.096,0.982,-0.125,0.519,1.892,-0.122,60.000,8082.000,1.000
-412.500,-20.557,-413.970,-6.774,-2.140,-114.669,-9.107,-5.505,-0.096,0.983,-0.121,0.519,1.984,-0.122,60.000,8083.000,1.000
-412.587,-20.778,-414.043,-8.242,-1.535,-108.475,-8.501,-4.893,-0.098,0.986,-0.122,0.366,1.923,-0.031,60.000,8084.000,1.000
-412.767,-20.360,-414.257,-9.822,-1.072,-104.221,-8.076,-4.439,-0.097,0.985,-0.122,0.427,1.923,0.031,60.000,8085.000,1.000
-413.084,-19.615,-414.633,-11.267,-0.772,-102.512,-7.853,-4.134,-0.097,0.984,-0.124,0.549,1.862,0.061,60.000,8086.000,1.000
-413.485,-18.942,-415.093,-12.578,-0.552,-100.687,-7.731,-3.894,-0.099,0.985,-0.121,0.641,1.801,0.031,60.000,8087.000,1.000
-414.002,-18.599,-415.646,-13.808,-0.429,-98.155,-7.675,-3.751,-0.098,0.986,-0.120,0.458,1.801,0.061,60.000,8088.000,1.000
-414.677,-18.693,-416.308,-14.912,-0.444,-95.506,-7.675,-3.757,-0.098,0.986,-0.122,0.549,1.862,0.061,60.000,8089.000,1.000
-415.547,-19.204,-417.098,-15.719,-0.636,-94.745,-7.758,-3.961,-0.097,0.985,-0.125,0.488,1.831,0.122,60.000,8090.000,1.000
-416.508,-20.168,-417.907,-16.030,-0.914,-95.292,-7.864,-4.275,-0.098,0.987,-0.123,0.549,1.831,0.183,60.000,8091.000,1.000
-417.451,-21.741,-418.660,-15.721,-1.190,-95.032,-7.954,-4.588,-0.098,0.987,-0.123,0.519,1.831,0.183,60.000,8092.000,1.000
-418.418,-24.030,-419.462,-14.911,-1.531,-94.600,-8.138,-4.917,-0.096,0.989,-0.124,0.519,1.831,0.244,60.000,8093.000,1.000
-419.486,-26.886,-420.459,-14.065,-2.035,-95.087,-8.543,-5.331,-0.098,0.987,-0.127,0.427,1.953,0.275,60.000,8094.000,1.000
-420.671,-29.828,-421.701,-13.838,-2.712,-97.838,-9.196,-5.867,-0.098,0.986,-0.125,0.458,1.923,0.275,60.000,8095.000,1.000
-421.762,-32.279,-422.950,-14.742,-3.299,-101.258,-9.833,-6.339,-0.096,0.986,-0.125,0.488,1.923,0.305,60.000,8096.000,1.000
-422.553,-33.784,-423.934,-16.694,-3.537,-102.574,-10.172,-6.558,-0.096,0.985,-0.125,0.519,1.923,0.397,60.000,8097.000,1.000
-423.094,-34.087,-424.629,-18.825,-3.460,-101.935,-10.209,-6.564,-0.095,0.986,-0.122,0.519,1.892,0.427,60.000,8098.000,1.000
-423.530,-33.115,-425.132,-19.852,-3.224,-99.942,-10.061,-6.469,-0.094,0.986,-0.124,0.458,2.014,0.336,60.000,8099.000,1.000
-423.996,-31.016,-425.571,-18.882,-2.993,-98.225,-9.864,-6.366,-0.093,0.984,-0.121,0.427,2.045,0.458,60.000,8100.000,1.000
-424.466,-28.242,-425.941,-16.050,-2.767,-96.664,-9.614,-6.205,-0.094,0.985,-0.122,0.580,2.106,0.488,60.000,8101.000,1.000
-424.847,-25.362,-426.193,-12.286,-2.470,-94.063,-9.273,-5.918,-0.094,0.984,-0.121,0.671,2.258,0.458,60.000,8102.000,1.000
-425.124,-22.929,-426.350,-8.838,-2.084,-91.212,-8.887,-5.531,-0.094,0.986,-0.121,0.610,2.228,0.488,60.000,8103.000,1.000
-425.305,-21.393,-426.461,-6.892,-1.632,-88.323,-8.501,-5.103,-0.093,0.985,-0.122,0.458,2.411,0.488,60.000,8104.000,1.000
-425.521,-20.771,-426.682,-6.899,-1.274,-86.364,-8.231,-4.793,-0.094,0.985,-0.123,0.519,2.289,0.519,60.000,8105.000,1.000
-425.833,-20.604,-427.072,-8.330,-1.079,-85.095,-8.090,-4.654,-0.097,0.983,-0.126,0.519,2.472,0.549,60.000,8106.000,1.000
-426.196,-20.255,-427.546,-10.189,-0.968,-83.728,-7.977,-4.579,-0.095,0.983,-0.125,0.488,2.563,0.580,60.000,8107.000,1.000
-426.601,-19.402,-428.040,-11.629,-0.877,-84.067,-7.852,-4.492,-0.096,0.984,-0.127,0.549,2.625,0.488,60.000,8108.000,1.000
-427.136,-18.394,-428.595,-12.204,-0.852,-88.263,-7.808,-4.457,-0.093,0.984,-0.125,0.549,2.563,0.488,60.000,8109.000,1.000
-428.013,-18.024,-429.409,-11.892,-1.080,-97.977,-8.076,-4.716,-0.092,0.984,-0.125,0.519,2.777,0.458,60.000,8110.000,1.000
-429.233,-18.866,-430.504,-11.061,-1.589,-109.252,-8.681,-5.313,-0.092,0.984,-0.125,0.427,2.777,0.549,60.000,8111.000,1.000
-430.581,-20.643,-431.716,-10.131,-2.252,-115.214,-9.439,-6.069,-0.092,0.985,-0.126,0.458,2.747,0.397,60.000,8112.000,1.000
-431.923,-22.411,-432.959,-9.318,-3.000,-115.510,-10.250,-6.858,-0.092,0.986,-0.125,0.336,2.838,0.458,60.000,8113.000,1.000
-433.213,-23.322,-434.217,-8.708,-3.779,-116.452,-11.080,-7.628,-0.092,0.983,-0.124,0.336,2.869,0.549,60.000,8114.000,1.000
-434.382,-23.041,-435.430,-8.334,-4.461,-125.048,-11.836,-8.297,-0.092,0.985,-0.125,0.488,2.991,0.488,60.000,8115.000,1.000
-435.135,-21.826,-436.291,-8.178,-4.701,-137.603,-12.169,-8.545,-0.090,0.985,-0.125,0.427,3.021,0.488,60.000,8116.000,1.000
-435.241,-20.228,-436.522,-7.958,-4.247,-143.118,-11.788,-8.117,-0.091,0.985,-0.122,0.305,3.052,0.549,60.000,8117.000,1.000
-434.847,-18.690,-436.206,-7.234,-3.254,-137.649,-10.795,-7.152,-0.093,0.985,-0.126,0.275,3.082,0.488,60.000,8118.000,1.000
-434.330,-17.428,-435.680,-6.091,-2.123,-127.222,-9.573,-6.041,-0.093,0.986,-0.127,0.305,3.113,0.488,60.000,8119.000,1.000
-434.091,-16.443,-435.353,-5.280,-1.279,-122.145,-8.588,-5.206,-0.094,0.987,-0.124,0.214,3.143,0.427,60.000,8120.000,1.000
-434.207,-15.617,-435.370,-5.486,-0.832,-123.878,-8.022,-4.758,-0.093,0.986,-0.122,0.183,3.021,0.427,60.000,8121.000,1.000
-434.553,-14.619,-435.669,-6.389,-0.683,-125.156,-7.825,-4.599,-0.094,0.987,-0.120,0.153,3.021,0.366,60.000,8122.000,1.000
-434.994,-12.893,-436.117,-6.689,-0.672,-120.816,-7.854,-4.577,-0.096,0.985,-0.121,0.153,2.991,0.366,60.000,8123.000,1.000
-435.348,-10.100,-436.461,-5.256,-0.530,-109.959,-7.827,-4.432,-0.096,0.985,-0.124,0.031,3.082,0.214,60.000,8124.000,1.000
-435.498,-6.664,-436.529,-2.152,-0.078,-96.591,-7.519,-3.985,-0.095,0.984,-0.123,0.000,2.930,0.183,60.000,8125.000,1.000
-435.341,-3.792,-436.241,1.373,0.756,-84.401,-6.787,-3.153,-0.097,0.984,-0.124,-0.092,2.930,0.214,60.000,8126.000,1.000
-434.916,-2.558,-435.714,3.776,1.845,-75.045,-5.700,-2.062,-0.097,0.983,-0.121,-0.061,2.899,0.153,60.000,8127.000,1.000
-434.445,-3.069,-435.217,4.148,2.904,-68.944,-4.542,-1.013,-0.098,0.983,-0.124,-0.031,2.869,0.183,60.000,8128.000,1.000
-434.133,-4.643,-434.939,2.619,3.729,-61.417,-3.570,-0.222,-0.100,0.985,-0.125,0.000,2.777,0.092,60.000,8129.000,1.000
-434.316,-6.440,-435.159,0.165,4.031,-49.222,-3.139,0.034,-0.099,0.985,-0.123,-0.031,2.686,0.031,60.000,8130.000,1.000
-435.301,-7.915,-436.136,-2.143,3.551,-35.286,-3.554,-0.479,-0.098,0.983,-0.122,0.000,2.655,0.061,60.000,8131.000,1.000
-437.070,-9.006,-437.852,-3.876,2.326,-26.401,-4.798,-1.724,-0.098,0.984,-0.120,0.000,2.563,0.061,60.000,8132.000,1.000
-439.052,-10.175,-439.773,-5.348,0.907,-23.233,-6.311,-3.188,-0.098,0.985,-0.119,0.061,2.441,0.092,60.000,8133.000,1.000
-440.238,-11.975,-440.931,-6.942,0.247,-10.301,-7.101,-3.940,-0.096,0.984,-0.123,-0.031,2.350,0.031,60.000,8134.000,1.000
-440.192,-14.262,-440.920,-8.437,0.728,25.369,-6.733,-3.561,-0.097,0.984,-0.124,0.092,2.136,0.031,60.000,8135.000,1.000
-439.597,-16.179,-440.426,-9.263,1.670,71.375,-5.858,-2.670,-0.098,0.984,-0.123,0.031,2.075,0.153,60.000,8136.000,1.000
-439.568,-16.978,-440.538,-9.231,2.017,97.251,-5.541,-2.299,-0.098,0.984,-0.119,0.000,2.045,0.122,60.000,8137.000,1.000
-440.484,-16.682,-441.595,-8.831,1.454,86.358,-6.122,-2.795,-0.097,0.985,-0.123,0.061,2.014,0.214,60.000,8138.000,1.000
-441.688,-15.861,-442.904,-8.732,0.677,55.681,-6.934,-3.525,-0.100,0.985,-0.121,0.183,1.709,0.214,60.000,8139.000,1.000
-442.487,-14.948,-443.746,-8.991,0.379,33.147,-7.287,-3.830,-0.098,0.985,-0.119,0.244,1.801,0.183,60.000,8140.000,1.000
-442.870,-14.144,-444.071,-9.144,0.551,28.073,-7.164,-3.695,-0.098,0.986,-0.123,0.244,1.709,0.183,60.000,8141.000,1.000
-443.319,-13.753,-444.347,-9.048,0.679,27.724,-7.042,-3.587,-0.098,0.986,-0.123,0.305,1.648,0.183,60.000,8142.000,1.000
-444.231,-14.205,-445.009,-9.202,0.350,14.867,-7.328,-3.894,-0.098,0.986,-0.125,0.275,1.587,0.122,60.000,8143.000,1.000
-445.527,-15.672,-446.077,-10.115,-0.379,-14.907,-7.981,-4.562,-0.095,0.982,-0.122,0.336,1.556,0.183,60.000,8144.000,1.000
-446.826,-17.724,-447.268,-11.649,-1.176,-53.843,-8.694,-5.270,-0.094,0.979,-0.121,0.366,1.465,0.122,60.000,8145.000,1.000
-447.628,-19.515,-448.109,-13.127,-1.578,-86.249,-9.018,-5.568,-0.094,0.979,-0.122,0.488,1.556,0.122,60.000,8146.000,1.000
-447.695,-20.191,-448.306,-13.785,-1.317,-98.460,-8.701,-5.220,-0.094,0.980,-0.120,0.458,1.495,0.031,60.000,8147.000,1.000
-447.331,-19.267,-448.085,-13.201,-0.618,-91.080,-7.977,-4.481,-0.094,0.980,-0.123,0.519,1.434,-0.092,60.000,8148.000,1.000
-447.059,-16.909,-447.935,-11.560,0.049,-76.344,-7.314,-3.834,-0.093,0.981,-0.122,0.580,1.373,-0.244,60.000,8149.000,1.000
-447.196,-13.844,-448.180,-9.463,0.371,-68.142,-7.021,-3.600,-0.091,0.985,-0.123,0.671,1.434,-0.153,60.000,8150.000,1.000
-447.568,-11.109,-448.638,-7.723,0.499,-68.511,-6.952,-3.624,-0.092,0.986,-0.125,0.610,1.587,-0.092,60.000,8151.000,1.000
-447.952,-9.714,-449.051,-7.171,0.620,-68.992,-6.903,-3.676,-0.092,0.987,-0.127,0.702,1.648,-0.092,60.000,8152.000,1.000
-448.532,-10.189,-449.580,-8.265,0.496,-64.864,-7.060,-3.910,-0.092,0.987,-0.124,0.610,1.648,-0.031,60.000,8153.000,1.000
-449.520,-12.126,-450.460,-10.608,-0.126,-58.223,-7.635,-4.508,-0.093,0.986,-0.124,0.610,1.831,-0.061,60.000,8154.000,1.000
-450.762,-14.216,-451.585,-12.914,-1.082,-54.236,-8.479,-5.303,-0.093,0.985,-0.121,0.549,1.801,-0.061,60.000,8155.000,1.000
-451.682,-15.216,-452.412,-13.897,-1.749,-52.604,-9.020,-5.743,-0.091,0.984,-0.125,0.549,1.831,-0.061,60.000,8156.000,1.000
-451.851,-14.720,-452.518,-13.104,-1.647,-48.315,-8.830,-5.448,-0.090,0.982,-0.126,0.580,2.014,-0.061,60.000,8157.000,1.000
-451.454,-13.142,-452.073,-10.990,-0.929,-40.249,-8.080,-4.633,-0.094,0.982,-0.124,0.763,2.014,-0.153,60.000,8158.000,1.000
-450.974,-11.364,-451.535,-8.532,-0.053,-30.390,-7.232,-3.769,-0.094,0.985,-0.126,0.824,2.075,-0.214,60.000,8159.000,1.000
-450.792,-10.138,-451.282,-6.627,0.605,-22.554,-6.654,-3.221,-0.095,0.985,-0.124,0.916,2.106,-0.214,60.000,8160.000,1.000
-450.938,-9.613,-451.365,-5.789,0.993,-17.974,-6.385,-3.010,-0.096,0.987,-0.123,0.793,2.136,-0.244,60.000,8161.000,1.000
-451.303,-9.368,-451.710,-6.153,1.176,-14.935,-6.344,-3.018,-0.098,0.987,-0.122,0.671,2.136,-0.366,60.000,8162.000,1.000
-451.859,-9.018,-452.306,-7.562,1.134,-13.037,-6.531,-3.196,-0.098,0.990,-0.121,0.793,2.197,-0.366,60.000,8163.000,1.000
-452.508,-8.798,-453.040,-9.868,0.935,-11.016,-6.850,-3.435,-0.101,0.991,-0.121,0.793,2.014,-0.458,60.000,8164.000,1.000
-453.166,-9.301,-453.806,-12.966,0.662,-8.653,-7.178,-3.670,-0.100,0.990,-0.122,0.671,1.892,-0.519,60.000,8165.000,1.000
-453.750,-10.872,-454.509,-16.408,0.405,-6.211,-7.400,-3.867,-0.101,0.991,-0.123,0.549,1.892,-0.671,60.000,8166.000,1.000
-454.157,-13.231,-455.034,-19.160,0.269,-3.993,-7.424,-3.979,-0.099,0.989,-0.121,0.488,1.862,-0.793,60.000,8167.000,1.000
-454.276,-15.524,-455.236,-20.132,0.376,-3.894,-7.154,-3.909,-0.099,0.988,-0.124,0.488,1.892,-0.885,60.000,8168.000,1.000
-454.032,-16.936,-454.995,-19.132,0.836,-5.713,-6.506,-3.527,-0.100,0.988,-0.124,0.458,1.770,-0.946,60.000,8169.000,1.000
-453.678,-17.293,-454.536,-17.050,1.460,-8.761,-5.725,-2.988,-0.098,0.990,-0.127,0.336,1.740,-0.885,60.000,8170.000,1.000
-453.566,-17.085,-454.243,-15.108,1.935,-11.257,-5.185,-2.580,-0.098,0.986,-0.126,0.336,1.740,-0.854,60.000,8171.000,1.000
-453.906,-16.913,-454.410,-13.999,2.032,-11.294,-5.130,-2.522,-0.096,0.986,-0.124,0.397,1.801,-0.793,60.000,8172.000,1.000
-454.784,-17.139,-455.228,-13.751,1.580,-10.801,-5.681,-2.983,-0.095,0.985,-0.123,0.427,1.801,-0.641,60.000,8173.000,1.000
-456.024,-17.981,-456.569,-14.161,0.688,-11.998,-6.667,-3.868,-0.095,0.982,-0.122,0.397,1.831,-0.610,60.000,8174.000,1.000
-457.255,-19.420,-458.010,-14.960,-0.286,-16.270,-7.683,-4.834,-0.093,0.983,-0.121,0.397,1.923,-0.641,60.000,8175.000,1.000
-458.079,-21.038,-459.029,-15.798,-0.886,-21.312,-8.261,-5.435,-0.094,0.982,-0.124,0.366,2.045,-0.519,60.000,8176.000,1.000
-458.382,-22.157,-459.412,-16.341,-0.921,-22.974,-8.240,-5.481,-0.094,0.984,-0.125,0.366,1.953,-0.427,60.000,8177.000,1.000
-458.433,-22.190,-459.414,-16.286,-0.625,-21.931,-7.892,-5.197,-0.094,0.981,-0.125,0.397,2.014,-0.427,60.000,8178.000,1.000
-458.494,-20.778,-459.347,-15.260,-0.278,-21.345,-7.523,-4.848,-0.094,0.981,-0.125,0.366,2.106,-0.427,60.000,8179.000,1.000
-458.657,-17.877,-459.363,-13.088,-0.033,-24.509,-7.293,-4.558,-0.094,0.981,-0.126,0.427,2.106,-0.336,60.000,8180.000,1.000
-458.767,-14.136,-459.360,-10.450,0.209,-29.923,-7.090,-4.224,-0.095,0.981,-0.127,0.488,2.075,-0.458,60.000,8181.000,1.000
-458.607,-10.725,-459.163,-8.543,0.639,-32.352,-6.693,-3.674,-0.095,0.982,-0.126,0.519,2.258,-0.427,60.000,8182.000,1.000
-458.167,-8.610,-458.776,-7.975,1.269,-30.437,-6.062,-2.925,-0.096,0.984,-0.127,0.397,2.289,-0.366,60.000,8183.000,1.000
-457.581,-8.093,-458.296,-8.407,1.996,-25.652,-5.279,-2.098,-0.096,0.985,-0.124,0.397,2.411,-0.458,60.000,8184.000,1.000
-457.112,-8.729,-457.910,-8.973,2.616,-21.469,-4.563,-1.413,-0.096,0.984,-0.125,0.336,2.350,-0.427,60.000,8185.000,1.000
-456.957,-9.696,-457.761,-8.882,2.987,-19.363,-4.097,-1.036,-0.096,0.986,-0.126,0.275,2.411,-0.458,60.000,8186.000,1.000
